,Id,Dataset,Filepath,Filename,Ext,Speaker,Text,Gender,Age,Race,Accent,Emotion,Intensity/Level
4802,,CREMA-D,./data/CREMA-D-master\AudioWAV\1059_TIE_DIS_XX.wav,1059_TIE_DIS_XX.wav,.wav,Crema_1059,That is exactly what happened,Male,21,African American,Not Hispanic,Disgust,Unspecified
4803,,CREMA-D,./data/CREMA-D-master\AudioWAV\1059_TIE_FEA_XX.wav,1059_TIE_FEA_XX.wav,.wav,Crema_1059,That is exactly what happened,Male,21,African American,Not Hispanic,Fear,Unspecified
4804,,CREMA-D,./data/CREMA-D-master\AudioWAV\1059_TIE_HAP_XX.wav,1059_TIE_HAP_XX.wav,.wav,Crema_1059,That is exactly what happened,Male,21,African American,Not Hispanic,Happy,Unspecified
4805,,CREMA-D,./data/CREMA-D-master\AudioWAV\1059_TIE_NEU_XX.wav,1059_TIE_NEU_XX.wav,.wav,Crema_1059,That is exactly what happened,Male,21,African American,Not Hispanic,Neutral,Unspecified
4806,,CREMA-D,./data/CREMA-D-master\AudioWAV\1059_TIE_SAD_XX.wav,1059_TIE_SAD_XX.wav,.wav,Crema_1059,That is exactly what happened,Male,21,African American,Not Hispanic,Sad,Unspecified
4807,,CREMA-D,./data/CREMA-D-master\AudioWAV\1059_TSI_ANG_XX.wav,1059_TSI_ANG_XX.wav,.wav,Crema_1059,The surface is slick,Male,21,African American,Not Hispanic,Anger,Unspecified
4808,,CREMA-D,./data/CREMA-D-master\AudioWAV\1059_TSI_DIS_XX.wav,1059_TSI_DIS_XX.wav,.wav,Crema_1059,The surface is slick,Male,21,African American,Not Hispanic,Disgust,Unspecified
4809,,CREMA-D,./data/CREMA-D-master\AudioWAV\1059_TSI_FEA_XX.wav,1059_TSI_FEA_XX.wav,.wav,Crema_1059,The surface is slick,Male,21,African American,Not Hispanic,Fear,Unspecified
4810,,CREMA-D,./data/CREMA-D-master\AudioWAV\1059_TSI_HAP_XX.wav,1059_TSI_HAP_XX.wav,.wav,Crema_1059,The surface is slick,Male,21,African American,Not Hispanic,Happy,Unspecified
4811,,CREMA-D,./data/CREMA-D-master\AudioWAV\1059_TSI_NEU_XX.wav,1059_TSI_NEU_XX.wav,.wav,Crema_1059,The surface is slick,Male,21,African American,Not Hispanic,Neutral,Unspecified
4812,,CREMA-D,./data/CREMA-D-master\AudioWAV\1059_TSI_SAD_XX.wav,1059_TSI_SAD_XX.wav,.wav,Crema_1059,The surface is slick,Male,21,African American,Not Hispanic,Sad,Unspecified
4813,,CREMA-D,./data/CREMA-D-master\AudioWAV\1059_WSI_ANG_XX.wav,1059_WSI_ANG_XX.wav,.wav,Crema_1059,We'll stop in a couple of minutes,Male,21,African American,Not Hispanic,Anger,Unspecified
4814,,CREMA-D,./data/CREMA-D-master\AudioWAV\1059_WSI_DIS_XX.wav,1059_WSI_DIS_XX.wav,.wav,Crema_1059,We'll stop in a couple of minutes,Male,21,African American,Not Hispanic,Disgust,Unspecified
4815,,CREMA-D,./data/CREMA-D-master\AudioWAV\1059_WSI_FEA_XX.wav,1059_WSI_FEA_XX.wav,.wav,Crema_1059,We'll stop in a couple of minutes,Male,21,African American,Not Hispanic,Fear,Unspecified
4816,,CREMA-D,./data/CREMA-D-master\AudioWAV\1059_WSI_HAP_XX.wav,1059_WSI_HAP_XX.wav,.wav,Crema_1059,We'll stop in a couple of minutes,Male,21,African American,Not Hispanic,Happy,Unspecified
4817,,CREMA-D,./data/CREMA-D-master\AudioWAV\1059_WSI_NEU_XX.wav,1059_WSI_NEU_XX.wav,.wav,Crema_1059,We'll stop in a couple of minutes,Male,21,African American,Not Hispanic,Neutral,Unspecified
4818,,CREMA-D,./data/CREMA-D-master\AudioWAV\1059_WSI_SAD_XX.wav,1059_WSI_SAD_XX.wav,.wav,Crema_1059,We'll stop in a couple of minutes,Male,21,African American,Not Hispanic,Sad,Unspecified
4819,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_DFA_ANG_XX.wav,1060_DFA_ANG_XX.wav,.wav,Crema_1060,Don't forget a jacket,Female,28,African American,Not Hispanic,Anger,Unspecified
4820,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_DFA_DIS_XX.wav,1060_DFA_DIS_XX.wav,.wav,Crema_1060,Don't forget a jacket,Female,28,African American,Not Hispanic,Disgust,Unspecified
4821,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_DFA_FEA_XX.wav,1060_DFA_FEA_XX.wav,.wav,Crema_1060,Don't forget a jacket,Female,28,African American,Not Hispanic,Fear,Unspecified
4822,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_DFA_HAP_XX.wav,1060_DFA_HAP_XX.wav,.wav,Crema_1060,Don't forget a jacket,Female,28,African American,Not Hispanic,Happy,Unspecified
4823,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_DFA_NEU_XX.wav,1060_DFA_NEU_XX.wav,.wav,Crema_1060,Don't forget a jacket,Female,28,African American,Not Hispanic,Neutral,Unspecified
4824,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_DFA_SAD_XX.wav,1060_DFA_SAD_XX.wav,.wav,Crema_1060,Don't forget a jacket,Female,28,African American,Not Hispanic,Sad,Unspecified
4825,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_IEO_ANG_HI.wav,1060_IEO_ANG_HI.wav,.wav,Crema_1060,It's eleven o'clock,Female,28,African American,Not Hispanic,Anger,High
4826,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_IEO_ANG_LO.wav,1060_IEO_ANG_LO.wav,.wav,Crema_1060,It's eleven o'clock,Female,28,African American,Not Hispanic,Anger,Low
4827,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_IEO_ANG_MD.wav,1060_IEO_ANG_MD.wav,.wav,Crema_1060,It's eleven o'clock,Female,28,African American,Not Hispanic,Anger,Medium
4828,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_IEO_DIS_HI.wav,1060_IEO_DIS_HI.wav,.wav,Crema_1060,It's eleven o'clock,Female,28,African American,Not Hispanic,Disgust,High
4829,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_IEO_DIS_LO.wav,1060_IEO_DIS_LO.wav,.wav,Crema_1060,It's eleven o'clock,Female,28,African American,Not Hispanic,Disgust,Low
4830,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_IEO_DIS_MD.wav,1060_IEO_DIS_MD.wav,.wav,Crema_1060,It's eleven o'clock,Female,28,African American,Not Hispanic,Disgust,Medium
4831,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_IEO_FEA_HI.wav,1060_IEO_FEA_HI.wav,.wav,Crema_1060,It's eleven o'clock,Female,28,African American,Not Hispanic,Fear,High
4832,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_IEO_FEA_LO.wav,1060_IEO_FEA_LO.wav,.wav,Crema_1060,It's eleven o'clock,Female,28,African American,Not Hispanic,Fear,Low
4833,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_IEO_FEA_MD.wav,1060_IEO_FEA_MD.wav,.wav,Crema_1060,It's eleven o'clock,Female,28,African American,Not Hispanic,Fear,Medium
4834,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_IEO_HAP_HI.wav,1060_IEO_HAP_HI.wav,.wav,Crema_1060,It's eleven o'clock,Female,28,African American,Not Hispanic,Happy,High
4835,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_IEO_HAP_LO.wav,1060_IEO_HAP_LO.wav,.wav,Crema_1060,It's eleven o'clock,Female,28,African American,Not Hispanic,Happy,Low
4836,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_IEO_HAP_MD.wav,1060_IEO_HAP_MD.wav,.wav,Crema_1060,It's eleven o'clock,Female,28,African American,Not Hispanic,Happy,Medium
4837,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_IEO_NEU_XX.wav,1060_IEO_NEU_XX.wav,.wav,Crema_1060,It's eleven o'clock,Female,28,African American,Not Hispanic,Neutral,Unspecified
4838,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_IEO_SAD_HI.wav,1060_IEO_SAD_HI.wav,.wav,Crema_1060,It's eleven o'clock,Female,28,African American,Not Hispanic,Sad,High
4839,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_IEO_SAD_LO.wav,1060_IEO_SAD_LO.wav,.wav,Crema_1060,It's eleven o'clock,Female,28,African American,Not Hispanic,Sad,Low
4840,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_IEO_SAD_MD.wav,1060_IEO_SAD_MD.wav,.wav,Crema_1060,It's eleven o'clock,Female,28,African American,Not Hispanic,Sad,Medium
4841,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_IOM_ANG_XX.wav,1060_IOM_ANG_XX.wav,.wav,Crema_1060,I'm on my way to the meeting,Female,28,African American,Not Hispanic,Anger,Unspecified
4842,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_IOM_DIS_XX.wav,1060_IOM_DIS_XX.wav,.wav,Crema_1060,I'm on my way to the meeting,Female,28,African American,Not Hispanic,Disgust,Unspecified
4843,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_IOM_FEA_XX.wav,1060_IOM_FEA_XX.wav,.wav,Crema_1060,I'm on my way to the meeting,Female,28,African American,Not Hispanic,Fear,Unspecified
4844,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_IOM_HAP_XX.wav,1060_IOM_HAP_XX.wav,.wav,Crema_1060,I'm on my way to the meeting,Female,28,African American,Not Hispanic,Happy,Unspecified
4845,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_IOM_NEU_XX.wav,1060_IOM_NEU_XX.wav,.wav,Crema_1060,I'm on my way to the meeting,Female,28,African American,Not Hispanic,Neutral,Unspecified
4846,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_IOM_SAD_XX.wav,1060_IOM_SAD_XX.wav,.wav,Crema_1060,I'm on my way to the meeting,Female,28,African American,Not Hispanic,Sad,Unspecified
4847,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_ITH_ANG_XX.wav,1060_ITH_ANG_XX.wav,.wav,Crema_1060,I think I have a doctor's appointment,Female,28,African American,Not Hispanic,Anger,Unspecified
4848,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_ITH_DIS_XX.wav,1060_ITH_DIS_XX.wav,.wav,Crema_1060,I think I have a doctor's appointment,Female,28,African American,Not Hispanic,Disgust,Unspecified
4849,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_ITH_FEA_XX.wav,1060_ITH_FEA_XX.wav,.wav,Crema_1060,I think I have a doctor's appointment,Female,28,African American,Not Hispanic,Fear,Unspecified
4850,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_ITH_HAP_XX.wav,1060_ITH_HAP_XX.wav,.wav,Crema_1060,I think I have a doctor's appointment,Female,28,African American,Not Hispanic,Happy,Unspecified
4851,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_ITH_NEU_XX.wav,1060_ITH_NEU_XX.wav,.wav,Crema_1060,I think I have a doctor's appointment,Female,28,African American,Not Hispanic,Neutral,Unspecified
4852,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_ITH_SAD_XX.wav,1060_ITH_SAD_XX.wav,.wav,Crema_1060,I think I have a doctor's appointment,Female,28,African American,Not Hispanic,Sad,Unspecified
4853,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_ITS_ANG_XX.wav,1060_ITS_ANG_XX.wav,.wav,Crema_1060,I think I've seen this before,Female,28,African American,Not Hispanic,Anger,Unspecified
4854,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_ITS_DIS_XX.wav,1060_ITS_DIS_XX.wav,.wav,Crema_1060,I think I've seen this before,Female,28,African American,Not Hispanic,Disgust,Unspecified
4855,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_ITS_FEA_XX.wav,1060_ITS_FEA_XX.wav,.wav,Crema_1060,I think I've seen this before,Female,28,African American,Not Hispanic,Fear,Unspecified
4856,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_ITS_HAP_XX.wav,1060_ITS_HAP_XX.wav,.wav,Crema_1060,I think I've seen this before,Female,28,African American,Not Hispanic,Happy,Unspecified
4857,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_ITS_NEU_XX.wav,1060_ITS_NEU_XX.wav,.wav,Crema_1060,I think I've seen this before,Female,28,African American,Not Hispanic,Neutral,Unspecified
4858,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_ITS_SAD_XX.wav,1060_ITS_SAD_XX.wav,.wav,Crema_1060,I think I've seen this before,Female,28,African American,Not Hispanic,Sad,Unspecified
4859,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_IWL_ANG_XX.wav,1060_IWL_ANG_XX.wav,.wav,Crema_1060,I would like a new alarm clock,Female,28,African American,Not Hispanic,Anger,Unspecified
4860,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_IWL_DIS_XX.wav,1060_IWL_DIS_XX.wav,.wav,Crema_1060,I would like a new alarm clock,Female,28,African American,Not Hispanic,Disgust,Unspecified
4861,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_IWL_FEA_XX.wav,1060_IWL_FEA_XX.wav,.wav,Crema_1060,I would like a new alarm clock,Female,28,African American,Not Hispanic,Fear,Unspecified
4862,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_IWL_HAP_XX.wav,1060_IWL_HAP_XX.wav,.wav,Crema_1060,I would like a new alarm clock,Female,28,African American,Not Hispanic,Happy,Unspecified
4863,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_IWL_NEU_XX.wav,1060_IWL_NEU_XX.wav,.wav,Crema_1060,I would like a new alarm clock,Female,28,African American,Not Hispanic,Neutral,Unspecified
4864,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_IWL_SAD_XX.wav,1060_IWL_SAD_XX.wav,.wav,Crema_1060,I would like a new alarm clock,Female,28,African American,Not Hispanic,Sad,Unspecified
4865,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_IWW_ANG_XX.wav,1060_IWW_ANG_XX.wav,.wav,Crema_1060,I wonder what this is about,Female,28,African American,Not Hispanic,Anger,Unspecified
4866,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_IWW_DIS_XX.wav,1060_IWW_DIS_XX.wav,.wav,Crema_1060,I wonder what this is about,Female,28,African American,Not Hispanic,Disgust,Unspecified
4867,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_IWW_FEA_XX.wav,1060_IWW_FEA_XX.wav,.wav,Crema_1060,I wonder what this is about,Female,28,African American,Not Hispanic,Fear,Unspecified
4868,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_IWW_HAP_XX.wav,1060_IWW_HAP_XX.wav,.wav,Crema_1060,I wonder what this is about,Female,28,African American,Not Hispanic,Happy,Unspecified
4869,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_IWW_NEU_XX.wav,1060_IWW_NEU_XX.wav,.wav,Crema_1060,I wonder what this is about,Female,28,African American,Not Hispanic,Neutral,Unspecified
4870,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_IWW_SAD_XX.wav,1060_IWW_SAD_XX.wav,.wav,Crema_1060,I wonder what this is about,Female,28,African American,Not Hispanic,Sad,Unspecified
4871,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_MTI_ANG_XX.wav,1060_MTI_ANG_XX.wav,.wav,Crema_1060,Maybe tomorrow it will be cold,Female,28,African American,Not Hispanic,Anger,Unspecified
4872,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_MTI_DIS_XX.wav,1060_MTI_DIS_XX.wav,.wav,Crema_1060,Maybe tomorrow it will be cold,Female,28,African American,Not Hispanic,Disgust,Unspecified
4873,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_MTI_FEA_XX.wav,1060_MTI_FEA_XX.wav,.wav,Crema_1060,Maybe tomorrow it will be cold,Female,28,African American,Not Hispanic,Fear,Unspecified
4874,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_MTI_HAP_XX.wav,1060_MTI_HAP_XX.wav,.wav,Crema_1060,Maybe tomorrow it will be cold,Female,28,African American,Not Hispanic,Happy,Unspecified
4875,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_MTI_NEU_XX.wav,1060_MTI_NEU_XX.wav,.wav,Crema_1060,Maybe tomorrow it will be cold,Female,28,African American,Not Hispanic,Neutral,Unspecified
4876,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_MTI_SAD_XX.wav,1060_MTI_SAD_XX.wav,.wav,Crema_1060,Maybe tomorrow it will be cold,Female,28,African American,Not Hispanic,Sad,Unspecified
4877,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_TAI_ANG_XX.wav,1060_TAI_ANG_XX.wav,.wav,Crema_1060,The airplane is almost full,Female,28,African American,Not Hispanic,Anger,Unspecified
4878,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_TAI_DIS_XX.wav,1060_TAI_DIS_XX.wav,.wav,Crema_1060,The airplane is almost full,Female,28,African American,Not Hispanic,Disgust,Unspecified
4879,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_TAI_FEA_XX.wav,1060_TAI_FEA_XX.wav,.wav,Crema_1060,The airplane is almost full,Female,28,African American,Not Hispanic,Fear,Unspecified
4880,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_TAI_HAP_XX.wav,1060_TAI_HAP_XX.wav,.wav,Crema_1060,The airplane is almost full,Female,28,African American,Not Hispanic,Happy,Unspecified
4881,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_TAI_NEU_XX.wav,1060_TAI_NEU_XX.wav,.wav,Crema_1060,The airplane is almost full,Female,28,African American,Not Hispanic,Neutral,Unspecified
4882,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_TAI_SAD_XX.wav,1060_TAI_SAD_XX.wav,.wav,Crema_1060,The airplane is almost full,Female,28,African American,Not Hispanic,Sad,Unspecified
4883,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_TIE_ANG_XX.wav,1060_TIE_ANG_XX.wav,.wav,Crema_1060,That is exactly what happened,Female,28,African American,Not Hispanic,Anger,Unspecified
4884,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_TIE_DIS_XX.wav,1060_TIE_DIS_XX.wav,.wav,Crema_1060,That is exactly what happened,Female,28,African American,Not Hispanic,Disgust,Unspecified
4885,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_TIE_FEA_XX.wav,1060_TIE_FEA_XX.wav,.wav,Crema_1060,That is exactly what happened,Female,28,African American,Not Hispanic,Fear,Unspecified
4886,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_TIE_HAP_XX.wav,1060_TIE_HAP_XX.wav,.wav,Crema_1060,That is exactly what happened,Female,28,African American,Not Hispanic,Happy,Unspecified
4887,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_TIE_NEU_XX.wav,1060_TIE_NEU_XX.wav,.wav,Crema_1060,That is exactly what happened,Female,28,African American,Not Hispanic,Neutral,Unspecified
4888,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_TIE_SAD_XX.wav,1060_TIE_SAD_XX.wav,.wav,Crema_1060,That is exactly what happened,Female,28,African American,Not Hispanic,Sad,Unspecified
4889,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_TSI_ANG_XX.wav,1060_TSI_ANG_XX.wav,.wav,Crema_1060,The surface is slick,Female,28,African American,Not Hispanic,Anger,Unspecified
4890,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_TSI_DIS_XX.wav,1060_TSI_DIS_XX.wav,.wav,Crema_1060,The surface is slick,Female,28,African American,Not Hispanic,Disgust,Unspecified
4891,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_TSI_FEA_XX.wav,1060_TSI_FEA_XX.wav,.wav,Crema_1060,The surface is slick,Female,28,African American,Not Hispanic,Fear,Unspecified
4892,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_TSI_HAP_XX.wav,1060_TSI_HAP_XX.wav,.wav,Crema_1060,The surface is slick,Female,28,African American,Not Hispanic,Happy,Unspecified
4893,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_TSI_NEU_XX.wav,1060_TSI_NEU_XX.wav,.wav,Crema_1060,The surface is slick,Female,28,African American,Not Hispanic,Neutral,Unspecified
4894,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_TSI_SAD_XX.wav,1060_TSI_SAD_XX.wav,.wav,Crema_1060,The surface is slick,Female,28,African American,Not Hispanic,Sad,Unspecified
4895,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_WSI_ANG_XX.wav,1060_WSI_ANG_XX.wav,.wav,Crema_1060,We'll stop in a couple of minutes,Female,28,African American,Not Hispanic,Anger,Unspecified
4896,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_WSI_DIS_XX.wav,1060_WSI_DIS_XX.wav,.wav,Crema_1060,We'll stop in a couple of minutes,Female,28,African American,Not Hispanic,Disgust,Unspecified
4897,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_WSI_FEA_XX.wav,1060_WSI_FEA_XX.wav,.wav,Crema_1060,We'll stop in a couple of minutes,Female,28,African American,Not Hispanic,Fear,Unspecified
4898,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_WSI_HAP_XX.wav,1060_WSI_HAP_XX.wav,.wav,Crema_1060,We'll stop in a couple of minutes,Female,28,African American,Not Hispanic,Happy,Unspecified
4899,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_WSI_NEU_XX.wav,1060_WSI_NEU_XX.wav,.wav,Crema_1060,We'll stop in a couple of minutes,Female,28,African American,Not Hispanic,Neutral,Unspecified
4900,,CREMA-D,./data/CREMA-D-master\AudioWAV\1060_WSI_SAD_XX.wav,1060_WSI_SAD_XX.wav,.wav,Crema_1060,We'll stop in a couple of minutes,Female,28,African American,Not Hispanic,Sad,Unspecified
4901,,CREMA-D,./data/CREMA-D-master\AudioWAV\1061_DFA_ANG_XX.wav,1061_DFA_ANG_XX.wav,.wav,Crema_1061,Don't forget a jacket,Female,51,African American,Not Hispanic,Anger,Unspecified
4902,,CREMA-D,./data/CREMA-D-master\AudioWAV\1061_DFA_DIS_XX.wav,1061_DFA_DIS_XX.wav,.wav,Crema_1061,Don't forget a jacket,Female,51,African American,Not Hispanic,Disgust,Unspecified
4903,,CREMA-D,./data/CREMA-D-master\AudioWAV\1061_DFA_FEA_XX.wav,1061_DFA_FEA_XX.wav,.wav,Crema_1061,Don't forget a jacket,Female,51,African American,Not Hispanic,Fear,Unspecified
4904,,CREMA-D,./data/CREMA-D-master\AudioWAV\1061_DFA_HAP_XX.wav,1061_DFA_HAP_XX.wav,.wav,Crema_1061,Don't forget a jacket,Female,51,African American,Not Hispanic,Happy,Unspecified
4905,,CREMA-D,./data/CREMA-D-master\AudioWAV\1061_DFA_NEU_XX.wav,1061_DFA_NEU_XX.wav,.wav,Crema_1061,Don't forget a jacket,Female,51,African American,Not Hispanic,Neutral,Unspecified
4906,,CREMA-D,./data/CREMA-D-master\AudioWAV\1061_DFA_SAD_XX.wav,1061_DFA_SAD_XX.wav,.wav,Crema_1061,Don't forget a jacket,Female,51,African American,Not Hispanic,Sad,Unspecified
4907,,CREMA-D,./data/CREMA-D-master\AudioWAV\1061_IEO_ANG_HI.wav,1061_IEO_ANG_HI.wav,.wav,Crema_1061,It's eleven o'clock,Female,51,African American,Not Hispanic,Anger,High
4908,,CREMA-D,./data/CREMA-D-master\AudioWAV\1061_IEO_ANG_LO.wav,1061_IEO_ANG_LO.wav,.wav,Crema_1061,It's eleven o'clock,Female,51,African American,Not Hispanic,Anger,Low
4909,,CREMA-D,./data/CREMA-D-master\AudioWAV\1061_IEO_ANG_MD.wav,1061_IEO_ANG_MD.wav,.wav,Crema_1061,It's eleven o'clock,Female,51,African American,Not Hispanic,Anger,Medium
4910,,CREMA-D,./data/CREMA-D-master\AudioWAV\1061_IEO_DIS_HI.wav,1061_IEO_DIS_HI.wav,.wav,Crema_1061,It's eleven o'clock,Female,51,African American,Not Hispanic,Disgust,High
4911,,CREMA-D,./data/CREMA-D-master\AudioWAV\1061_IEO_DIS_LO.wav,1061_IEO_DIS_LO.wav,.wav,Crema_1061,It's eleven o'clock,Female,51,African American,Not Hispanic,Disgust,Low
4912,,CREMA-D,./data/CREMA-D-master\AudioWAV\1061_IEO_DIS_MD.wav,1061_IEO_DIS_MD.wav,.wav,Crema_1061,It's eleven o'clock,Female,51,African American,Not Hispanic,Disgust,Medium
4913,,CREMA-D,./data/CREMA-D-master\AudioWAV\1061_IEO_FEA_HI.wav,1061_IEO_FEA_HI.wav,.wav,Crema_1061,It's eleven o'clock,Female,51,African American,Not Hispanic,Fear,High
4914,,CREMA-D,./data/CREMA-D-master\AudioWAV\1061_IEO_FEA_LO.wav,1061_IEO_FEA_LO.wav,.wav,Crema_1061,It's eleven o'clock,Female,51,African American,Not Hispanic,Fear,Low
4915,,CREMA-D,./data/CREMA-D-master\AudioWAV\1061_IEO_FEA_MD.wav,1061_IEO_FEA_MD.wav,.wav,Crema_1061,It's eleven o'clock,Female,51,African American,Not Hispanic,Fear,Medium
4916,,CREMA-D,./data/CREMA-D-master\AudioWAV\1061_IEO_HAP_HI.wav,1061_IEO_HAP_HI.wav,.wav,Crema_1061,It's eleven o'clock,Female,51,African American,Not Hispanic,Happy,High
4917,,CREMA-D,./data/CREMA-D-master\AudioWAV\1061_IEO_HAP_LO.wav,1061_IEO_HAP_LO.wav,.wav,Crema_1061,It's eleven o'clock,Female,51,African American,Not Hispanic,Happy,Low
4918,,CREMA-D,./data/CREMA-D-master\AudioWAV\1061_IEO_HAP_MD.wav,1061_IEO_HAP_MD.wav,.wav,Crema_1061,It's eleven o'clock,Female,51,African American,Not Hispanic,Happy,Medium
4919,,CREMA-D,./data/CREMA-D-master\AudioWAV\1061_IEO_NEU_XX.wav,1061_IEO_NEU_XX.wav,.wav,Crema_1061,It's eleven o'clock,Female,51,African American,Not Hispanic,Neutral,Unspecified
4920,,CREMA-D,./data/CREMA-D-master\AudioWAV\1061_IEO_SAD_HI.wav,1061_IEO_SAD_HI.wav,.wav,Crema_1061,It's eleven o'clock,Female,51,African American,Not Hispanic,Sad,High
4921,,CREMA-D,./data/CREMA-D-master\AudioWAV\1061_IEO_SAD_LO.wav,1061_IEO_SAD_LO.wav,.wav,Crema_1061,It's eleven o'clock,Female,51,African American,Not Hispanic,Sad,Low
4922,,CREMA-D,./data/CREMA-D-master\AudioWAV\1061_IEO_SAD_MD.wav,1061_IEO_SAD_MD.wav,.wav,Crema_1061,It's eleven o'clock,Female,51,African American,Not Hispanic,Sad,Medium
4923,,CREMA-D,./data/CREMA-D-master\AudioWAV\1061_IOM_ANG_XX.wav,1061_IOM_ANG_XX.wav,.wav,Crema_1061,I'm on my way to the meeting,Female,51,African American,Not Hispanic,Anger,Unspecified
4924,,CREMA-D,./data/CREMA-D-master\AudioWAV\1061_IOM_DIS_XX.wav,1061_IOM_DIS_XX.wav,.wav,Crema_1061,I'm on my way to the meeting,Female,51,African American,Not Hispanic,Disgust,Unspecified
